,Datetime,Tweet Id,Text,Username,Like Count,Reply Count,Retweet Count,Language
660,2021-06-23 10:35:02+00:00,1407648385939738627,Discussed Euro-Atlantic aspirations of 🇺🇦 and 🇬🇪 with @Zourabichvili_S. Our countries share a common goal of acquiring full membership in the EU and NATO. Energy security was also discussed. We agreed to make it a priority area of further cooperation. https://t.co/vBFhKC6g0x,ZelenskyyUa,310,39,36,en
661,2021-06-23 10:34:39+00:00,1407648288329940995,Обговорили із @Zourabichvili_S євроатлантичні прагнення 🇺🇦 і 🇬🇪. Наші країни мають спільні цілі щодо набуття повноправного членства в ЄС і НАТО. Не оминули увагою й енергетичну безпеку. Домовилися зробити це пріоритетним напрямком подальшої взаємодії. https://t.co/u3Qpb2vwMS,ZelenskyyUa,198,28,13,uk
662,2021-06-23 10:33:57+00:00,1407648114262020096,".@Zourabichvili_S welcome to 🇺🇦 The common task of 🇺🇦 &amp; 🇬🇪 is to reinforce friendly ties &amp; strategic partnership with real content and specific projects. Our countries share common challenges in defending sovereignty, security in the Black Sea Region and Euro-Atlantic aspirations https://t.co/JObZgUz5XC",ZelenskyyUa,172,8,11,en
663,2021-06-23 10:32:35+00:00,1407647770538807302,"Вітаю @Zourabichvili_S з візитом в 🇺🇦. Спільне завдання 🇺🇦 і 🇬🇪 – посилити дружні відносини та стратегічне партнерство реальним змістом і конкретними проектами. Наші країни єднають спільні виклики в захисті суверенітету, безпека в Чорноморському регіоні і євроатлантичні прагнення https://t.co/jf289HcRYB",ZelenskyyUa,256,22,19,uk
664,2021-06-22 15:49:23+00:00,1407365106607009793,"On a special date, spoke with Chancellor of #Germany Angela #Merkel that the world must do everything to prevent such tragedies as WW2 from happening again. Grateful for the invitation to visit Berlin on July 12 to discuss current security and cooperation issues of 🇺🇦 &amp; 🇩🇪.",ZelenskyyUa,226,24,35,en
665,2021-06-22 15:48:07+00:00,1407364788020256774,"В особливу дату поговорив з канцлером #Німеччини Ангелою #Меркель про те, що світ має зробити все, аби такі трагедії, як Друга світова війна, не повторювалися. Вдячний за запрошення відвідати 12 липня Берлін для обговорення актуальних безпекових питань та питань співпраці 🇺🇦 🇩🇪.",ZelenskyyUa,407,66,63,uk
666,2021-06-22 09:43:46+00:00,1407273094247587844,"На жаль, 75% українців не займаються регулярними фізичними вправами. Це відбувається, зокрема, через відсутність доступної спортивної інфраструктури. Ми почали створювати її. Це будуть локації здорової країни, мета яких дуже проста – спорт для всіх. https://t.co/I16uQF4oxj",ZelenskyyUa,457,150,44,uk
667,2021-06-22 09:42:10+00:00,1407272694131957772,"Для осіб, старших за 55 років, буде запроваджено так звані медичні чекапи – повні обстеження кожні два роки. Рання діагностика захворювань дає змогу державі зі значно вищими шансами рятувати життя своїх громадян. https://t.co/2lHtAg6FWd",ZelenskyyUa,374,70,77,uk
668,2021-06-22 09:40:13+00:00,1407272201410301956,"Ми створюємо модель здорової школи, яка складатиметься з восьми компонентів задля зміцнення здоров’я та імунітету всіх учнів країни. Зокрема, готуємо нову концепцію уроків фізкультури, реформуємо шкільне харчування, популяризуємо спортивні секції та гуртки. https://t.co/olBCZ26t7A",ZelenskyyUa,430,142,59,uk
669,2021-06-22 09:38:39+00:00,1407271807221108738,"Ми починаємо загальнонаціональну програму Президента «Здорова Україна». Вона спрямована на всі вікові категорії та групи населення, має різні форми й напрями, об’єднані головною метою, яка звучить так: українці мають жити довше! https://t.co/ZureDCELL0",ZelenskyyUa,549,219,63,uk
670,2021-06-22 07:08:08+00:00,1407233927094444033,"Сьогодні, 22 червня, – День скорботи і вшанування пам’яті жертв війни. 80-ті роковини початку найбільш кривавого періоду Другої світової. Схиляємо голови у пам’ять про всіх, хто воював за наше мирне майбутнє, хто пережив ворожу окупацію та концтабори. Світла пам’ять загиблим. https://t.co/nRDTgwy47o",ZelenskyyUa,464,145,79,uk
671,2021-06-21 18:00:38+00:00,1407035746624716801,"Це Євро-2020, де найкращі з найкращих. Так, знову тяжкий матч. Так, сьогодні маємо гірку та прикру поразку. Проте навіть після цієї гри збірна не втратила як шансу на участь у 1/8 фіналу, так і нашої з вами підтримки! Бо це – наші хлопці. Збірна, ми з тобою! Слава Україні! https://t.co/9q1gO0sXDO",ZelenskyyUa,936,148,92,uk
672,2021-06-21 14:54:48+00:00,1406988982135689227,"Щирі співчуття у зв'язку із загибеллю людини внаслідок вибуху в 5-поверхівці в Білогородці на Київщині. Причини трагедії мають бути встановлені якнайшвидше. Місцева влада й ОДА повинні надати всю необхідну допомогу постраждалим і тим, хто був евакуйований зі своїх помешкань. https://t.co/4mn7yAwVIT",ZelenskyyUa,269,45,35,uk
673,2021-06-19 10:14:51+00:00,1406193752847392769,"Сьогодні Збройні Сили України стають сильнішими. Сильнішими щонайменше в 572 рази. Адже їхні лави поповнюють 572 молоді офіцери! 572 освічені, гарно підготовлені, розумні й відважні патріоти України.

https://t.co/PCKUWlLzlM",ZelenskyyUa,541,209,64,uk
674,2021-06-18 16:26:45+00:00,1405924956417007616,"Підсумки засідання РНБО. Ухвалили Стратегію розвитку оборонно-промислового комплексу. Анульовано ліцензії недобросовісних надрокористувачів. Державі повернуто ліцензії на видобуток газу та нафти. Є нові санкції – Фірташ, Фукс, Чемезов, Шелков, інші особи, які працювали проти 🇺🇦. https://t.co/i88rDGyZKe",ZelenskyyUa,771,156,158,uk
675,2021-06-18 13:48:28+00:00,1405885125213163523,I congratulate UN Secretary-General H.E. Mr. António Guterres @antonioguterres on re-appointment for a second term. We commend your adherence to values and principles of UN Charter. I wish you every success in discharging your paramount responsibilities in leading Organization.,ZelenskyyUa,161,16,19,en
676,2021-06-18 13:46:40+00:00,1405884671628611593,Вітаю Генерального секретаря ООН пана Антоніу Гутерріша @antonioguterres з перепризначенням на другий термін. Ми цінуємо вашу відданість цінностям та принципам Статуту ООН. Бажаю вам усіляких успіхів у виконанні важливих обов'язків лідера Організації.,ZelenskyyUa,217,30,16,uk
677,2021-06-18 10:21:07+00:00,1405832941712904200,"Вітаю зі святом всіх-всіх українських медиків. Ще рік тому ми не розуміли, що буде далі. Чи вистоїмо ми проти COVID-19? Та завдяки вам ми вистояли й поступово повертаємось до звичного життя. Міцного здоров’я вам, вашим родинам і пацієнтам. З Днем медичного працівника! https://t.co/8X9hARjnJQ",ZelenskyyUa,277,37,31,uk
678,2021-06-18 10:06:47+00:00,1405829337203580930,"Указ, який я підписую сьогодні, має досить складну назву, але просту суть. Він встановлює орієнтир мінімального рівня оплати праці – не менше 13,5 тис. грн для середнього медичного персоналу. І не менше 20 тис. грн для лікарського складу. https://t.co/lweOMfle3x",ZelenskyyUa,857,180,118,uk
679,2021-06-18 10:05:51+00:00,1405829102809014272,"У межах «Великого будівництва» вже зроблено 33 лікарні та 260 сільських амбулаторій. У планах до кінця року – ще 30 медичних закладів, 340 сільських амбулаторій і 200 сучасних приймальних відділень по всій Україні. https://t.co/usRDJTZlPg",ZelenskyyUa,359,53,59,uk
680,2021-06-18 07:24:49+00:00,1405788577838120962,A historic event for 🇺🇦 — Ukravtodor priced its debut eurobond offering for the implementation of the #GreatConstruction program. The rate is one of the lowest in 🇺🇦 eurobond history. It shows the trust of international investors and facilitates building up prosperous Ukraine.,ZelenskyyUa,198,21,16,en
681,2021-06-18 06:43:41+00:00,1405778225528074246,Історична подія для України – @Ukravtodor_Gov успішно розмістив дебютний випуск єврооблігацій для реалізації програми #ВеликеБудівництво. Процентна ставка – одна з найнижчих в історії євробондів 🇺🇦. Це демонструє довіру міжнародних інвесторів і сприяє розбудові успішної України.,ZelenskyyUa,331,70,50,uk
682,2021-06-17 14:58:20+00:00,1405540317751775257,"Україна vs Північна Македонія – 2:1!
Напружений поєдинок і така потрібна перемога! Дякуємо за справжній футбольний трилер, дякуємо за важливі три пункти!
Слава Україні! https://t.co/k00TPxREVl",ZelenskyyUa,1413,110,137,uk
683,2021-06-15 15:00:19+00:00,1404816044393390086,Discussed with @AnnLinde the security situation in #Donbas &amp; at the 🇺🇦 border. Noted the support of the 🇸🇪 presidency of @OSCE for 🇺🇦 territorial integrity &amp; peaceful settlement. Appreciate the decision of 🇸🇪 to provide the original Orlyk's Constitution for presentation in Kyiv. https://t.co/phkBw2cSdN,ZelenskyyUa,246,79,42,en
684,2021-06-15 14:59:00+00:00,1404815712397500417,"Обговорив з @AnnLinde безпекову ситуацію на #Донбасі й на кордоні 🇺🇦. Відзначив увагу, яку головування 🇸🇪 в @OSCE приділяє підтримці суверенітету й територіальної цілісності 🇺🇦 та мирному врегулюванню. Ціную рішення 🇸🇪 надати для представлення в Києві оригінал Конституції Орлика. https://t.co/3oqIpAKin2",ZelenskyyUa,223,48,23,uk
685,2021-06-15 09:15:07+00:00,1404729172451332099,"Всі без винятку чиновники, і особливо народні депутати, мають усвідомити відповідальність, якщо вони забудуть, хто саме є їхнім роботодавцем. Забудуть, хто їх обрав і довірив їм представляти свої інтереси. Хто саме платить їм заробітну платню. Це – народ України. https://t.co/DjXuhMNKYi",ZelenskyyUa,329,79,42,uk
686,2021-06-15 09:14:46+00:00,1404729081107824640,"Великий бізнес – це нормально. Ненормально ставати великим бізнесом, коли ти або незаконно щось береш із держбюджету, або щось не докладаєш у державний бюджет. Ненормально, коли цей великий бізнес одноосібно контролює окремі галузі економіки й диктує правила розвитку країни. https://t.co/EPNfnv9MAX",ZelenskyyUa,397,75,48,uk
687,2021-06-15 09:14:13+00:00,1404728945099034630,"Варто зрозуміти, що держінституції та суди мають бути незалежні не тільки від інших гілок влади, а й від великого бізнесу. Партії, ЗМІ, держслужбовці всіх рівнів, судді, правоохоронці, наглядові ради державних підприємств – всі повинні функціонувати без впливу капіталу олігархів. https://t.co/CdWqWKPv2w",ZelenskyyUa,220,32,18,uk
688,2021-06-15 09:13:45+00:00,1404728828400963584,"Олігархи впливали на ухвалення рішень у парламенті, на призначення міністрів і керівників держпідприємств, на цілі сектори економіки. Я недарма вживаю ці слова в минулому часі, бо відтепер все буде інакше. https://t.co/PC0hKvhTcZ",ZelenskyyUa,359,97,50,uk
689,2021-06-14 18:55:18+00:00,1404512788966514689,Commend @NATO partners' understanding of all the risks and challenges we face. NATO leaders confirmed that 🇺🇦 will become a member of the Alliance &amp; the #MAP is an integral part of the membership process. 🇺🇦 deserves due appreciation of its role in ensuring Euro-Atlantic security,ZelenskyyUa,6580,492,1476,en
690,2021-06-14 18:53:55+00:00,1404512443892568064,"Вітаю розуміння партнерами з країн @NATO всіх ризиків і викликів, з якими ми маємо справу. Лідери НАТО підтвердили, що 🇺🇦 стане членом Альянсу, а #ПДЧ є невід’ємною складовою процесу набуття членства. 🇺🇦 заслуговує на належну оцінку її ролі у забезпеченні євроатлантичної безпеки.",ZelenskyyUa,603,98,112,uk
691,2021-06-14 12:45:01+00:00,1404419607096594437,Thank you @SenatorMenendez for your principled stance on Russian aggression and support for Ukraine. We fight for common values. I agree that Nord Stream 2 must be stopped and Ukraine should be integrated into NATO. I look forward to our meeting in Washington.,ZelenskyyUa,294,24,58,en
692,2021-06-14 12:44:52+00:00,1404419567783452673,"Дякую @SenatorMenendez за принципову позицію щодо російської агресії та підтримку України. Ми боремося за спільні цінності. Згоден, що «Північний потік – 2» має бути зупинений, а Україна – інтегрована в НАТО. Очікую на нашу зустріч у Вашингтоні.",ZelenskyyUa,419,74,62,uk
693,2021-06-14 10:44:37+00:00,1404389306156863491,Stressed the importance of a clear membership prospect for #Ukraine in a phone call with @BorisJohnson before the @NATO Summit. We're carrying out reforms under external aggression. It's time for #NATO partners to back 🇺🇦 by concrete decisions. Also discussed defense cooperation. https://t.co/HeIUggptyH,ZelenskyyUa,358,41,57,en
694,2021-06-14 10:39:12+00:00,1404387941854625800,"Перед самітом @NATO у телефонній розмові з @BorisJohnson наголосив на важливості чіткої перспективи членства для #України. Ми проводимо реформи в умовах зовнішньої агресії. Час, щоб партнери по #НАТО підтримали 🇺🇦 конкретними рішеннями. Також обговорили співпрацю у сфері оборони. https://t.co/kh10v6mzp0",ZelenskyyUa,350,40,55,uk
695,2021-06-14 08:07:22+00:00,1404349730700808192,"14 червня 2014 року в небі неподалік Луганська було збито Іл-76 Повітряних сил ЗСУ. Ми втратили 40 десантників і 9 членів екіпажу. Маємо робити все, щоб ці хлопці, дивлячись на нас згори, знали – вони пожертвували своїми життями не марно. Вічна пам’ять! https://t.co/hOSJtv31k4",ZelenskyyUa,555,76,120,uk
696,2021-06-14 07:19:17+00:00,1404337630385475584,"Пішов з життя Григорій Миколайович Чапкіс. Великий танцівник, людина, особистість. З незламним характером, з сильною енергетикою, з неповторним «рухом на паркеті». Невиправний оптиміст, той, з кого хотілося брати приклад. Для кого танець був його життям. 
Назавжди в моєму серці! https://t.co/fgJlSsAZfV",ZelenskyyUa,716,44,87,uk
697,2021-06-13 21:16:07+00:00,1404185842290237443,"Емоційний початок. Дуже сильна гра. Хлопці дійсно боролися до останньої секунди. Кожен українець був з Вами сьогодні і буде й далі. А далі – важливі дві гри і ПЕРЕМОГА! Бо те, що у Вас написано на формі, не затерти й не прибрати! Бо це – про Україну! Бо це сьогодні – про Вас. https://t.co/Sp7w2k75iG",ZelenskyyUa,1354,108,184,uk
698,2021-06-13 21:00:30+00:00,1404181911182974979,Congratulations to @naftalibennett on your appointment as Prime Minister of #Israel @IsraeliPM. Ukraine has always felt the support of Israel. I hope that our bilateral partnership will be strengthened for the sake of the prosperity of our people.,ZelenskyyUa,247,25,23,en
699,2021-06-13 20:49:00+00:00,1404179016354091015,"Вітаю @naftalibennett з призначенням на посаду Прем'єр-міністра Держави #Ізраїль @IsraeliPM. Україна завжди відчувала підтримку Ізраїлю. Сподіваюся, наше двостороннє партнерство буде зміцнюватися в ім'я процвітання наших народів.",ZelenskyyUa,285,33,25,uk
700,2021-06-13 18:49:16+00:00,1404148883790368772,Commend the unwavering support for 🇺🇦 by #G7 states in the Summit’s communiqué. Grateful to 🇬🇧 🇩🇪 🇨🇦 🇮🇹 🇺🇸 🇫🇷 🇯🇵 🇪🇺 leaders for the continued support for 🇺🇦 independence &amp; sovereignty &amp; the call to the aggressor to withdraw troops from 🇺🇦 borders &amp; Crimea. #Crimea is Ukraine!,ZelenskyyUa,521,34,89,en
701,2021-06-13 18:44:34+00:00,1404147701311229952,"Вітаю непохитну підтримку #України державами #G7 у комюніке Саміту. Вдячний лідерам 🇬🇧 🇩🇪 🇨🇦 🇮🇹 🇺🇸 🇫🇷 🇯🇵 🇪🇺 за незмінну підтримку незалежності, суверенітету й територіальної цілісності 🇺🇦 та заклик до агресора відвести війська від кордонів 🇺🇦 і з Криму. #Крим – це Україна!",ZelenskyyUa,680,81,87,uk
702,2021-06-12 06:00:32+00:00,1403593037549293571,"Warmest congratulations to Her Majesty #queenelizabeth2nd, @RoyalFamily and British people on The Queen's Official Birthday. Best wishes of good health, inspiration, peace, harmony and prosperity. May 🇺🇦 🇬🇧 strategic partnership benefit our peoples.",ZelenskyyUa,227,27,19,en
703,2021-06-12 06:00:18+00:00,1403592977797238787,"Щирі вітання Її Величності #queenelizabeth2nd, королівській родині @RoyalFamily та народу 🇬🇧 з нагоди офіційного дня народження #Королеви. Бажаємо міцного здоров’я, натхнення, миру, гармонії й процвітання. Нехай стратегічне партнерство 🇺🇦 та 🇬🇧 буде на користь нашим народам.",ZelenskyyUa,553,65,57,uk
704,2021-06-11 19:00:27+00:00,1403426924932829184,Important news from our 🇺🇸 partners. @DeptofDefense approved $150 million as the 2nd part of the US security assistance to Ukraine in 2021. Grateful to the @WhiteHouse for this important contribution to saving lives of our soldiers &amp; strengthening capabilities of 🇺🇦 army.,ZelenskyyUa,340,37,53,en
705,2021-06-11 19:00:12+00:00,1403426858448867328,Важливі новини від наших 🇺🇸 партнерів. @DeptofDefense затвердив другу частину безпекової допомоги 🇺🇦 у 2021 році на $150 млн. Вдячний @WhiteHouse за надзвичайно важливий внесок у зміцнення обороноспроможності армії 🇺🇦 та збереження життів наших вояків.,ZelenskyyUa,478,78,67,uk
706,2021-06-11 16:35:55+00:00,1403390550225657859,In a phone call with #MetteFrederiksen @Statsmin told about the security situation in Donbas &amp; the pile-up of Russian troops near 🇺🇦 borders. Discussed support for 🇺🇦 efforts to join #NATO. Thanked 🇩🇰 for the decision to provide 500 thousand doses of #COVID19 vaccine to Ukraine,ZelenskyyUa,171,13,24,en
707,2021-06-11 16:35:44+00:00,1403390501991108614,У телефонній розмові з #МеттеФредеріксен @Statsmin розповів про безпекову ситуацію на Донбасі та скупчення російських військ біля кордонів 🇺🇦. Обговорили підтримку зусиль України щодо членства в #НАТО. Подякував 🇩🇰 за рішення надати 🇺🇦 500 тис. доз вакцини проти #COVID19.,ZelenskyyUa,223,31,32,uk
708,2021-06-10 16:48:03+00:00,1403031217294004230,Informed @jensstoltenberg about significant threats from Russia. Hopeful that the @NATO summit will consider efficient steps to deter 🇷🇺 aggression. Stressed the importance for #Ukraine of reaffirming the NATO's open door policy &amp; the validity of the 2008 decision on #MAP for 🇺🇦. https://t.co/EDJgaMllXh,ZelenskyyUa,338,46,46,en
709,2021-06-10 16:47:41+00:00,1403031123735846917,"Поінформував @jensstoltenberg про суттєві загрози з боку РФ. Сподіваюся, на саміті @NATO будуть розглянуті дієві кроки зі стримування агресії 🇷🇺. Наголосив на важливості для #України підтвердження політики відкритих дверей Альянсу та чинності рішення від 2008 р. щодо #ПДЧ для 🇺🇦. https://t.co/Jpg3vXN6x9",ZelenskyyUa,376,60,45,uk
710,2021-06-10 14:17:58+00:00,1402993445770194946,Had a meaningful talk with @luigidimaio. 🇺🇦 🇮🇹  relations are embodied in economic agreements &amp; strong interpersonal ties. Stressed the importance for 🇺🇦 to obtain @NATO #MAP. Hope for 🇮🇹 support of🇺🇦 European integration efforts. Expect 🇮🇹 participation in #CrimeanPlatform. https://t.co/ruELyYpcKV,ZelenskyyUa,175,16,19,en
711,2021-06-10 14:17:32+00:00,1402993337372602384,"Мав змістовну розмову з @luigidimaio. Відносини між 🇺🇦 та 🇮🇹 втілюються в економічні угоди й міцні міжлюдські зв’язки. Наголосив на важливості для 🇺🇦 отримання #ПДЧ в @NATO, сподіваюся на підтримку 🇮🇹 євроінтеграційних зусиль 🇺🇦. Очікую на участь 🇮🇹 у саміті #КримськоїПлатформи. https://t.co/ehnbG79J96",ZelenskyyUa,233,13,20,uk
712,2021-06-10 09:46:15+00:00,1402925066459955202,"Congratulations to 🇵🇹 people on the Day of Portugal, Camoes and the Portuguese Communities. Grateful for supporting 🇺🇦 sovereignty, European &amp; Euro-Atlantic aspirations. I’ll be glad to welcome @presidencia at the #CrimeanPlatform Summit &amp; the celebration of 🇺🇦 Independence Day. https://t.co/dNWfoojCn1",ZelenskyyUa,209,12,13,en
713,2021-06-10 09:45:59+00:00,1402924997849628674,"Вітаю народ 🇵🇹 з Днем Португалії, Камоеша та Португальських громад. Вдячний за підтримку територіальної цілісності #України, наших європейських і євроатлантичних прагнень. Радо вітатиму @presidencia на саміті #КримськоїПлатформи та святкуванні 30-річчя незалежності 🇺🇦. https://t.co/SLh5E7YZaM",ZelenskyyUa,270,18,32,uk
714,2021-06-09 14:01:48+00:00,1402626988527992833,"Знову на #Донбасі. Знову – на передовій. Дуже важливо почути з перших вуст про ситуацію на лінії фронту й розповісти нашим захисникам, що ми робимо для встановлення миру. Бачу в наших бійців повне розуміння ситуації, спокій і впевненість. На таких патріотах тримається оборона 🇺🇦. https://t.co/NvRJ7AlPzQ",ZelenskyyUa,903,203,137,uk
715,2021-06-09 06:32:16+00:00,1402513860708507651,Had a productive conversation with @JustinTrudeau. Discussed the situation in #Donbas and further pressure on Russia to achieve peace. Grateful to 🇨🇦 for supporting 🇺🇦 sovereignty and Euro-Atlantic aspirations. Coordinated positions on the investigation of #PS752flight crash. https://t.co/ZpTOuYrUs3,ZelenskyyUa,263,25,39,en
716,2021-06-09 06:26:21+00:00,1402512372045172739,Мав продуктивну бесіду з @JustinTrudeau. Обговорили ситуацію на #Донбасі та збереження тиску на РФ для досягнення миру. Вдячний 🇨🇦 за підтримку суверенітету та євроатлантичних прагнень 🇺🇦. Скоординували позиції щодо розслідування катастрофи літака #рейсуPS752 https://t.co/kZCMCdQ1On,ZelenskyyUa,372,54,63,uk
717,2021-06-07 17:25:24+00:00,1401953449382748161,Thank you @POTUS @JoeBiden for inviting me to visit the @WhiteHouse in July during our phone conversation. I look forward to this meeting to discuss ways to expand strategic cooperation between Ukraine and #USA,ZelenskyyUa,3850,204,596,en
718,2021-06-07 17:25:11+00:00,1401953395460673536,"Дякую @POTUS @JoeBiden за запрошення під час нашої телефонної розмови відвідати Білий дім @WhiteHouse у липні цього року. Дуже очікую на зустріч, щоб обговорити шляхи розширення стратегічної співпраці України та #США",ZelenskyyUa,684,134,136,uk
719,2021-06-07 13:56:12+00:00,1401900803779186698,"Grateful to @giannibuquicch1 for constant support for 🇺🇦 in building the anticorruption system &amp; judicial reform. At the meeting, I noted @VeniceComm's assistance in resolving the crisis of the Constitutional Court, which needs to regain its role as an impartial state arbiter. https://t.co/FqJ4u5ibPH",ZelenskyyUa,163,18,19,en
720,2021-06-07 13:55:49+00:00,1401900708316778501,"Дякую @giannibuquicch1 за постійну підтримку України в розбудові антикорупційної системи та проведенні судової реформи. Під час зустрічі відзначив допомогу @VeniceComm у врегулюванні кризи навколо Конституційного Суду, якому треба повернути роль неупередженого арбітра в державі. https://t.co/mnuQZbRrUF",ZelenskyyUa,178,31,20,uk
721,2021-06-07 13:23:58+00:00,1401892694457192450,"У своїй передвиборчій програмі я задекларував мету: не боротьба з корупцією, а перемога над нею. Вперше ми говоримо не лише про протидію корупції, а й про викоренення однієї з її базових причин – впливу олігархів на політиків і держслужбовців. https://t.co/aCMOPOSSFv",ZelenskyyUa,337,162,60,uk
722,2021-06-07 13:22:44+00:00,1401892381994201099,"Вважаю, Верховна Рада має якнайшвидше ухвалити внесений урядом проект «Про засади державної антикорупційної політики на 2020-2024 роки» й затвердити Антикорупційну стратегію. Одним з її принципів має бути суспільна нетерпимість до корупції та утвердження культури доброчесності. https://t.co/8VWbtOXzWA",ZelenskyyUa,261,24,38,uk
723,2021-06-07 13:21:56+00:00,1401892182475390985,Кримінальна відповідальність за неподання декларації або внесення завідомо недостовірних відомостей має бути суворою й передбачати покарання у вигляді позбавлення волі. Корупціонери повинні понести відповідальність згідно із законом. https://t.co/xYcVOLGkRA,ZelenskyyUa,322,30,58,uk
724,2021-06-07 13:20:47+00:00,1401891890795065344,"На 30-му році незалежності нам досі доводиться говорити про боротьбу з корупцією в Україні. Вже запрацювала система антикорупційних органів, аналогів якої не існує у світі. Та, на жаль, у суспільстві ще остаточно не сформоване стійке несприйняття корупції на всіх рівнях. https://t.co/3EiwWt1Lmd",ZelenskyyUa,239,43,28,uk
725,2021-06-07 09:03:07+00:00,1401827046087610368,"Ми розпочинаємо проект «Зелена країна», що має амбітну, але, я впевнений, досяжну мету – за 10 років збільшити площі лісів на 1 млн га. Задля цього в найближчі три роки ми прагнемо висадити в Україні 1 млрд дерев. Відповідний указ про старт програми я підписую сьогодні. https://t.co/kmLlJn12bg",ZelenskyyUa,642,133,128,uk
726,2021-06-07 09:02:22+00:00,1401826857637515266,"Ми запроваджуємо нові правила продажу деревини, які ліквідують «сірий» ринок. У країні прозоро, онлайн і без корупційних ризиків має реалізовуватися 100% необробленої деревини. Перші кроки вже дали свої результати – це +1 млрд доходів державних лісгоспів лише за І квартал року. https://t.co/PPkwprCNXP",ZelenskyyUa,278,17,47,uk
727,2021-06-07 09:01:30+00:00,1401826641282732033,"З моєї ініціативи розпочато процес ревіталізації зони відчуження, що передбачає зміни в інфраструктурі, нову концепцію розвитку території, внутрішню та міжнародну промоцію Чорнобиля. Він має стати магнітом для туристів з усього світу, а зона відчуження – зоною відродження. https://t.co/1LPMj36iga",ZelenskyyUa,224,15,29,uk
728,2021-06-07 09:00:43+00:00,1401826444880367628,"Колись на нараді з правоохоронцями я казав: усі, хто не хоче для України чистого повітря, чистого неба, мають бачити це небо в клітинку. І наші промисловці мають розуміти, що у ХХІ столітті замало бути успішними й продуктивними, потрібно бути відповідальними. https://t.co/YFrO6sxlDl",ZelenskyyUa,331,24,42,uk
729,2021-06-07 08:59:46+00:00,1401826203862962177,"Ми робимо все, щоб надра працювали на майбутні покоління, серед іншого – були основою для запровадження економічного паспорта українця, коли кожна дитина отримуватиме відсоток від видобутку копалин та зможе використати ці кошти на навчання в Україні. https://t.co/D5QhY08CCr",ZelenskyyUa,256,27,32,uk
730,2021-06-06 06:54:33+00:00,1401432306355781632,"Гострі, нетерплячі, дотепні, оперативні, професійні, з посиленим відчуттям справедливості – такі українські журналісти. Та передусім це люди, які мріють і прагнуть змін. І головна мрія, яка об'єднує і журналістів, і Президента, – зробити Україну кращою. Нехай вона здійсниться! https://t.co/9zLR2TpxHL",ZelenskyyUa,1249,680,151,uk
731,2021-06-06 05:58:31+00:00,1401418203432198144,"On behalf of the 🇺🇦 people, I congratulate the 🇸🇪 people on National Day. Our countries share not only strong historical ties, but also common values. 🇺🇦 feels 🇸🇪 support both in defending its sovereignty &amp; in its European integration aspirations. I wish the 🇸🇪 people prosperity.",ZelenskyyUa,302,26,32,en
732,2021-06-06 05:58:23+00:00,1401418171953913856,"Від імені українського народу вітаю народ Швеції з Національним днем. Наші країни об'єднують не лише міцні історичні зв’язки, а й спільні цінності. 🇺🇦 відчуває підтримку 🇸🇪 як у захисті свого суверенітету, так і в євроінтеграційних прагненнях. Бажаю народу Швеції процвітання!",ZelenskyyUa,529,55,54,uk
733,2021-06-05 07:15:38+00:00,1401075221004685315,"Congratulations to Queen Margrethe II &amp; the people of Denmark on Constitution Day. Friendly relations between our states are based on common values, mutual respect, openness &amp; solidarity. I appreciate your support &amp; practical help to 🇺🇦. I wish the 🇩🇰 people welfare &amp; prosperity",ZelenskyyUa,269,39,29,en
734,2021-06-05 07:15:29+00:00,1401075186015903744,"Вітаю Королеву #Маргрете II і народ Данії з Днем Конституції. Дружні відносини між нашими країнами засновані на спільних цінностях, взаємній повазі, відкритості й солідарності. Ціную вашу підтримку та практичну допомогу 🇺🇦. Бажаю народу 🇩🇰 добробуту та процвітання.",ZelenskyyUa,446,55,42,uk
735,2021-06-04 18:06:36+00:00,1400876657062318082,"Серед основних питань, які розглядалися сьогодні на засіданні РНБО: результати боротьби зі злодіями в законі, аудит усіх державних земель і будинків у Конча-Заспі та Пущі-Водиці. І найголовніше питання і цього засідання, і цього тижня – закон про олігархів.https://t.co/74AffYNEQz",ZelenskyyUa,393,157,66,uk
736,2021-06-03 17:04:31+00:00,1400498643270995970,Appreciate the decision of @POTUS @JoeBiden to supply additional doses of #COVID19 vaccine to Ukraine. Strategic partnership of 🇺🇦 and 🇺🇸 is strengthened in jointly solving such global challenges. I believe that supporting each other we’ll be able to end the pandemic worldwide.,ZelenskyyUa,478,39,79,en
737,2021-06-03 17:04:23+00:00,1400498609959882759,"Вдячний за рішення @POTUS @JoeBiden щодо додаткових поставок Україні вакцини від #COVID19. Стратегічне партнерство 🇺🇦 і 🇺🇸 пізнається у вирішенні саме таких глобальних викликів. Вірю, що підтримуючи й допомагаючи один одному зможемо нарешті побороти пандемію.",ZelenskyyUa,384,72,53,uk
738,2021-06-03 10:46:26+00:00,1400403496713732096,"Спільно з урядом та парламентом ми ініціюватимемо законопроекти щодо оптимізації дохідної частини місцевих бюджетів, зокрема щодо вдосконалення плати за землю, податку на нерухоме майно, доходи фізичних осіб, єдиного і транспортного податків. https://t.co/rQJrDTxf8P",ZelenskyyUa,245,45,15,uk
